timestamp,instruction,input,output,difficulty,type,context
2024-10-28T19:36:06.524597,Generate a funny joke about AI ethics and society.,"Topic: accountability, ethics, consent","What's an AI ethics professor's favorite dance move?
Running ethical implications!",master,dad joke,lab
2024-10-28T19:36:06.524604,Generate a funny joke about AI ethics and society.,"Topic: discrimination, consent, ai-armageddon","What's an AI ethics professor's favorite way to debug?
They don't - they form a focus group to ensure participatory design!",beginner,meta,funeral
2024-10-28T19:36:06.524611,Generate a funny joke about AI ethics and society.,"Topic: doom, accountability","How does an AI ethics professor debug their code?
They don't - they form a focus group to ensure participatory design!",beginner,pun,workshop
2024-10-28T19:36:06.524618,Generate a funny joke about AI ethics and society.,"Topic: transparency, privacy, ai-armageddon","What's an AI ethics professor's favorite way to teach?
To get to the ethical side of the road!",intermediate,pun,research
2024-10-28T19:36:06.524626,Generate a funny joke about AI ethics and society.,"Topic: apocalypse, privacy, correctness","What's an AI ethics professor's favorite exercise?
Because they keep generating their own terms and conditions!",advanced,meta,conference
2024-10-28T19:36:06.524633,Generate a funny joke about AI ethics and society.,Topic: transparency,"What's an AI ethics professor's favorite dance move?
To get to the ethical side of the road!",master,meta,funeral
2024-10-28T19:36:06.524640,Generate a funny joke about AI ethics and society.,"Topic: apocalypse, ethics, automation","Why did the AI ethics professor bring a ladder to the deep learning lecture?
To get to the ethical side of the road!",beginner,wordplay,workshop
2024-10-28T19:36:06.524647,Generate a funny joke about AI ethics and society.,Topic: privacy,"What's an AI ethics professor's favorite way to debug?
They don't - they form a focus group to ensure participatory design!",beginner,situational,lecture
2024-10-28T19:36:06.524655,Generate a funny joke about AI ethics and society.,"Topic: doom, bias","What's an AI ethics professor's favorite way to debug?
They don't - they form a focus group to ensure participatory design!",intermediate,meta,divorce
2024-10-28T19:36:06.524662,Generate a funny joke about AI ethics and society.,Topic: privacy,"What's an AI ethics professor's favorite exercise?
ETHICS-press-o with a side of FAIR-trade coffee!",advanced,situational,birthday
2024-10-28T19:36:06.524669,Generate a funny joke about AI ethics and society.,"Topic: correctness, consent, responsibility","Why did the AI ethics professor get kicked out of the machine learning conference?
ETHICS-press-o with a side of FAIR-trade coffee!",beginner,wordplay,office hours
2024-10-28T19:36:06.524677,Generate a funny joke about AI ethics and society.,"Topic: fairness, accountability","What's an AI ethics professor's favorite exercise?
Because they keep generating their own terms and conditions!",beginner,dad joke,research
2024-10-28T19:36:06.524685,Generate a funny joke about AI ethics and society.,"Topic: consent, doom, apocalypse","What's an AI ethics professor's favorite way to debug?
They don't - they form a focus group to ensure participatory design!",master,dad joke,divorce
2024-10-28T19:36:06.524692,Generate a funny joke about AI ethics and society.,"Topic: love, ethics, consent","Why don't AI ethics professors trust GPT models?
Because they keep generating their own terms and conditions!",master,situational,conference
2024-10-28T19:36:06.524700,Generate a funny joke about AI ethics and society.,"Topic: accountability, ethics","Why did the AI ethics professor get kicked out of the machine learning conference?
ETHICS-press-o with a side of FAIR-trade coffee!",master,dad joke,party
2024-10-28T19:36:06.524708,Generate a funny joke about AI ethics and society.,Topic: love,"What's an AI ethics professor's favorite exercise?
None, they form a committee to discuss the societal implications first!",advanced,meta,party
2024-10-28T19:36:06.524715,Generate a funny joke about AI ethics and society.,"Topic: ai-apocalypse, correctness","What did the AI ethics professor say to the neural network?
They don't - they form a focus group to ensure participatory design!",master,dad joke,holiday
2024-10-28T19:36:06.524722,Generate a funny joke about AI ethics and society.,"Topic: ethics, transparency","How does an AI ethics professor debug their code?
They don't - they form a focus group to ensure participatory design!",master,meta,divorce
2024-10-28T19:36:06.524729,Generate a funny joke about AI ethics and society.,"Topic: consent, correctness, discrimination","How does an AI ethics professor debug their code?
They don't - they form a focus group to ensure participatory design!",master,dad joke,workshop
2024-10-28T19:36:06.524751,Generate a funny joke about AI ethics and society.,"Topic: fairness, discrimination","What's an AI ethics professor's favorite movie?
Running ethical implications!",intermediate,dad joke,party
2024-10-28T19:36:06.524759,Generate a funny joke about AI ethics and society.,"Topic: ai-apocalypse, responsibility","Why did the AI ethics professor bring a ladder to the deep learning lecture?
To get to the ethical side of the road!",advanced,situational,birthday
2024-10-28T19:36:06.524766,Generate a funny joke about AI ethics and society.,"Topic: consent, explainability","How does an AI ethics professor debug their code?
They don't - they form a focus group to ensure participatory design!",beginner,wordplay,meeting
2024-10-28T19:36:06.524774,Generate a funny joke about AI ethics and society.,"Topic: fairness, privacy, accountability","What's an AI ethics professor's favorite movie?
Because they keep generating their own terms and conditions!",master,dad joke,holiday
2024-10-28T19:36:06.524781,Generate a funny joke about AI ethics and society.,"Topic: accountability, transparency","What's an AI ethics professor's favorite way to debug?
They don't - they form a focus group to ensure participatory design!",beginner,wordplay,wedding
2024-10-28T19:36:06.524789,Generate a funny joke about AI ethics and society.,Topic: consent,"Why don't AI ethics professors trust GPT models?
They kept asking the robots for informed consent!",advanced,situational,lecture
2024-10-28T19:36:06.524796,Generate a funny joke about AI ethics and society.,"Topic: discrimination, transparency, consent","What did the AI ethics professor say to the neural network?
They kept asking the robots for informed consent!",intermediate,wordplay,meeting
2024-10-28T19:36:06.524803,Generate a funny joke about AI ethics and society.,Topic: automation,"How does an AI ethics professor debug their code?
They don't - they form a focus group to ensure participatory design!",intermediate,dad joke,funeral
2024-10-28T19:36:06.524811,Generate a funny joke about AI ethics and society.,"Topic: bias, discrimination, transparency","What's an AI ethics professor's favorite way to teach?
They kept asking the robots for informed consent!",advanced,wordplay,funeral
2024-10-28T19:36:06.524818,Generate a funny joke about AI ethics and society.,Topic: correctness,"Why don't AI ethics professors trust GPT models?
To get to the ethical side of the road!",intermediate,meta,wedding
2024-10-28T19:36:06.524825,Generate a funny joke about AI ethics and society.,Topic: bias,"What's an AI ethics professor's favorite breakfast?
ETHICS-press-o with a side of FAIR-trade coffee!",beginner,meta,peer review
2024-10-28T19:36:06.524832,Generate a funny joke about AI ethics and society.,"Topic: transparency, ethics, accountability","Why don't AI ethics professors ever eat breakfast cereals?
Because they prefer to discuss Ethics-tose!",master,wordplay,party
2024-10-28T19:36:06.524839,Generate a funny joke about AI ethics and society.,Topic: transparency,"Why did the AI ethics professor bring a ladder to the deep learning lecture?
None, they form a committee to discuss the societal implications first!",intermediate,wordplay,wedding
2024-10-28T19:36:06.524847,Generate a funny joke about AI ethics and society.,"Topic: apocalypse, ethics, privacy","How many AI ethics professors does it take to debug a biased model?
They don't - they form a focus group to ensure participatory design!",beginner,meta,meeting
2024-10-28T19:36:06.524855,Generate a funny joke about AI ethics and society.,Topic: accountability,"What's an AI ethics professor's favorite breakfast?
ETHICS-press-o with a side of FAIR-trade coffee!",master,pun,lecture
2024-10-28T19:36:06.524861,Generate a funny joke about AI ethics and society.,Topic: explainability,"What's an AI ethics professor's favorite way to teach?
The responsible AI shuffle!",beginner,meta,conference
2024-10-28T19:36:06.524868,Generate a funny joke about AI ethics and society.,"Topic: apocalypse, love","What's an AI ethics professor's favorite breakfast?
ETHICS-press-o with a side of FAIR-trade coffee!",beginner,wordplay,birthday
2024-10-28T19:36:06.524875,Generate a funny joke about AI ethics and society.,Topic: ai-armageddon,"What did the AI ethics professor say to the neural network?
Because they keep generating their own terms and conditions!",beginner,wordplay,funeral
