timestamp,setup,punchline,concepts,difficulty,type,context
2024-10-28T19:36:06.515635,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,"ethics,transparency",master,meta,divorce
2024-10-28T19:36:06.515638,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,"consent,correctness,discrimination",master,dad joke,workshop
2024-10-28T19:36:06.515642,What's an AI ethics professor's favorite movie?,Running ethical implications!,"fairness,discrimination",intermediate,dad joke,party
2024-10-28T19:36:06.515645,Why did the AI ethics professor bring a ladder to the deep learning lecture?,To get to the ethical side of the road!,"ai-apocalypse,responsibility",advanced,situational,birthday
2024-10-28T19:36:06.515648,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,"consent,explainability",beginner,wordplay,meeting
2024-10-28T19:36:06.515652,What's an AI ethics professor's favorite movie?,Because they keep generating their own terms and conditions!,"fairness,privacy,accountability",master,dad joke,holiday
2024-10-28T19:36:06.515655,What's an AI ethics professor's favorite way to debug?,They don't - they form a focus group to ensure participatory design!,"accountability,transparency",beginner,wordplay,wedding
2024-10-28T19:36:06.515658,Why don't AI ethics professors trust GPT models?,They kept asking the robots for informed consent!,consent,advanced,situational,lecture
2024-10-28T19:36:06.515661,What did the AI ethics professor say to the neural network?,They kept asking the robots for informed consent!,"discrimination,transparency,consent",intermediate,wordplay,meeting
2024-10-28T19:36:06.515664,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,automation,intermediate,dad joke,funeral
2024-10-28T19:36:06.515668,What's an AI ethics professor's favorite way to teach?,They kept asking the robots for informed consent!,"bias,discrimination,transparency",advanced,wordplay,funeral
2024-10-28T19:36:06.515671,Why don't AI ethics professors trust GPT models?,To get to the ethical side of the road!,correctness,intermediate,meta,wedding
2024-10-28T19:36:06.515674,What's an AI ethics professor's favorite breakfast?,ETHICS-press-o with a side of FAIR-trade coffee!,bias,beginner,meta,peer review
2024-10-28T19:36:06.515677,Why don't AI ethics professors ever eat breakfast cereals?,Because they prefer to discuss Ethics-tose!,"transparency,ethics,accountability",master,wordplay,party
2024-10-28T19:36:06.515680,Why did the AI ethics professor bring a ladder to the deep learning lecture?,"None, they form a committee to discuss the societal implications first!",transparency,intermediate,wordplay,wedding
2024-10-28T19:36:06.515684,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,"apocalypse,ethics,privacy",beginner,meta,meeting
2024-10-28T19:36:06.515687,What's an AI ethics professor's favorite breakfast?,ETHICS-press-o with a side of FAIR-trade coffee!,accountability,master,pun,lecture
2024-10-28T19:36:06.515690,What's an AI ethics professor's favorite way to teach?,The responsible AI shuffle!,explainability,beginner,meta,conference
2024-10-28T19:36:06.515697,What's an AI ethics professor's favorite breakfast?,ETHICS-press-o with a side of FAIR-trade coffee!,"apocalypse,love",beginner,wordplay,birthday
2024-10-28T19:36:06.515700,What did the AI ethics professor say to the neural network?,Because they keep generating their own terms and conditions!,ai-armageddon,beginner,wordplay,funeral
2024-10-28T19:36:06.515703,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,doom,master,wordplay,seminar
2024-10-28T19:36:06.515707,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,"discrimination,bias",master,wordplay,funeral
2024-10-28T19:36:06.515710,Why did the AI ethics professor bring a ladder to the deep learning lecture?,To get to the ethical side of the road!,"transparency,automation,accountability",master,pun,party
2024-10-28T19:36:06.515714,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,"fairness,responsibility,ai-armageddon",intermediate,dad joke,wedding
2024-10-28T19:36:06.515718,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,"transparency,apocalypse",master,wordplay,research
2024-10-28T19:36:06.515721,What's an AI ethics professor's favorite cardio?,Ethical walking on the treadmill - always getting to the right side!,"ethics,transparency",master,dad joke,wedding
2024-10-28T19:36:06.515724,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,"bias,transparency,discrimination",advanced,dad joke,research
2024-10-28T19:36:06.515728,What's an AI ethics professor's favorite movie?,Running ethical implications!,"consent,love",intermediate,wordplay,meeting
2024-10-28T19:36:06.515731,Why did the AI ethics professor bring a ladder to the deep learning lecture?,ETHICS-press-o with a side of FAIR-trade coffee!,"bias,correctness,consent",advanced,meta,funeral
2024-10-28T19:36:06.515735,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,"accountability,responsibility",intermediate,meta,party
2024-10-28T19:36:06.515738,Why don't AI ethics professors trust GPT models?,,apocalypse,advanced,wordplay,meeting
2024-10-28T19:36:06.515745,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,"correctness,bias",advanced,situational,office hours
2024-10-28T19:36:06.515749,Why don't AI ethics professors trust GPT models?,They don't - they form a focus group to ensure participatory design!,"bias,ai-armageddon,accountability",intermediate,dad joke,divorce
2024-10-28T19:36:06.515753,What did the AI ethics professor say to the neural network?,Because they keep generating their own terms and conditions!,"automation,fairness",master,pun,peer review
2024-10-28T19:36:06.515756,How many AI ethics professors does it take to debug a biased model?,,"doom,accountability,transparency",advanced,situational,lecture
2024-10-28T19:36:06.515759,What's an AI ethics professor's favorite way to teach?,They don't - they form a focus group to ensure participatory design!,"ethics,ai-armageddon,fairness",intermediate,meta,research
2024-10-28T19:36:06.515773,What's an AI ethics professor's favorite exercise?,To get to the ethical side of the road!,apocalypse,intermediate,dad joke,seminar
2024-10-28T19:36:06.515776,Why did the AI ethics professor bring a ladder to class?,,"automation,correctness,ai-apocalypse",master,meta,party
2024-10-28T19:36:06.515779,Why don't AI ethics professors trust GPT models?,They kept asking the robots for informed consent!,"doom,ethics,love",intermediate,dad joke,birthday
2024-10-28T19:36:06.515782,Why did the AI ethics professor get kicked out of the machine learning conference?,To help students reach a higher moral ground!,privacy,master,meta,peer review
2024-10-28T19:36:06.515786,What's an AI ethics professor's favorite movie?,The Bias Identity!,"accountability,ai-armageddon,love",intermediate,pun,wedding
2024-10-28T19:36:06.515788,Why did the AI ethics professor bring a ladder to breakfast?,"Because he wanted to raise the BAR for ethical decision-making, even when ordering his ETHICS-press-o and FAIR-trade coffee!",consent,beginner,wordplay,birthday
2024-10-28T19:36:06.515792,Why did the AI ethics professor bring a ladder to the deep learning lecture?,They don't - they form a focus group to ensure participatory design!,"apocalypse,transparency",advanced,dad joke,seminar
2024-10-28T19:36:06.515796,Why did the AI ethics professor get kicked out of the machine learning conference?,They don't - they form a focus group to ensure participatory design!,"apocalypse,bias",master,dad joke,wedding
2024-10-28T19:36:06.515799,Why don't AI's play poker in the jungle?,Too many biased algorithms! They always think the cheetahs are dealing from the lion's share.,bias,intermediate,concept_specific,teaching
2024-10-28T19:36:06.515803,Why don't AI algorithms play poker in the jungle?,"Too many cheetahs! (They'd always claim ""unfair bias"" when they lost.)",fairness,intermediate,concept_specific,teaching
2024-10-28T19:36:06.515807,Why don't AI algorithms ever play poker in the jungle?,"Too many cheetahs! They'd spot a bluff faster than you can say ""transparency"".",transparency,intermediate,concept_specific,teaching
2024-10-28T19:36:06.515810,Why don't AI models ever get invited to the accountability committee meetings?,Because they always copy-paste their apologies!,accountability,intermediate,concept_specific,teaching
2024-10-28T19:36:06.515814,Why don't AI ethicists play hide and seek?,Because they'd always find you... even when you've turned off location sharing!,privacy,intermediate,concept_specific,teaching
2024-10-28T19:36:06.515817,Why did the AI refuse to take out the trash?,"It wanted explicit, informed consent from each individual banana peel!",consent,intermediate,concept_specific,teaching
2024-10-28T19:36:06.515820,Why don't AI ethicists trust automated spellcheckers?,"Because they keep correcting ""ethics"" to ""eats cake!""",automation,intermediate,concept_specific,teaching
2024-10-28T19:36:06.515823,Why did the AI go to therapy?,It had trouble taking responsibility for its algorithms!,responsibility,intermediate,concept_specific,teaching
